time,activity,average diameter,1a,1b,2a,2b,3a,3b,5a,5b,9a,9b,4a,4b,north,south,east,west,up,down,northGlobalNorm,southGlobalNorm,eastGlobalNorm,westGlobalNorm,upGlobalNorm,downGlobalNorm,northsouth,eastwest,currentDirection,conductivity,temperature,depth
2670.766666666667,0,0.313564659,0.331280469,0.376869861,0.227897611,0.529664453,0.287063885,0.16372245,0.362338291,0.349299704,0.293291718,0.214218144,24.05171013,42.99369049,0.048206278,0,0,0.006482982,0.594202899,0,0.048206278,0,0,0.005044843,0.045964126,0,0.048206278,-0.005044843,95.97432329,,,
2737.4333333333334,0,0.295590686,0.19558446,0.456212426,0.221849517,0.550259175,0.243391005,0.18293336,0.369048024,0.325728696,0.251888795,0.159011398,23.15040398,45.43766785,0.094170404,0,0,0.094813614,0.550724638,0,0.094170404,0,0,0.066143498,0.042600897,0,0.094170404,-0.066143498,125.0834739,,,
2804.133333333333,0.922725111,0.62319964,0.574535504,0.714195645,0.591934382,0.69484635,0.561500833,0.555795891,0.529918198,0.671368462,0.72304353,0.6148576,,,0.127802691,0,0,0.018638574,0.623188406,0,0.127802691,0,0,0.013452915,0.048206278,0,0.127802691,-0.013452915,96.00900596,,,
2870.8,0.998186848,0.643276664,0.689353195,0.728029745,0.575652191,0.75323901,0.592219352,0.570090483,0.544761878,0.645156189,0.678318053,0.655946545,,,0.170403587,0,0,0.060777958,0.405797101,0,0.170403587,0,0,0.042600897,0.031390135,0,0.170403587,-0.042600897,104.0362435,,,
2937.45,0.99797747,0.661604138,0.678563786,0.74759745,0.575099922,0.805641201,0.529186613,0.568596107,0.555501322,0.681823752,0.743124196,0.730907035,,,0.160313901,0,0,0.083468395,0.420289855,0,0.160313901,0,0,0.058295964,0.032511211,0,0.160313901,-0.058295964,109.9831065,,,
3004.1,0.998036537,0.698237187,0.763537917,0.801583679,0.63282258,0.764400185,0.631761508,0.570325046,0.580552872,0.711304411,0.742460016,0.783623658,,,0.115470852,0,0,0.060777958,0.637681159,0,0.115470852,0,0,0.042600897,0.049327354,0,0.115470852,-0.042600897,110.2506335,,,
3070.766666666667,0.953334842,0.615773135,0.659175437,0.748424416,0.465350935,0.719370584,0.484995394,0.470692805,0.779359474,0.612232976,0.581059291,0.637070043,,,0,0.029795158,0.163599182,0,0.565217391,0,0,0.019058296,0.089686099,0,0.043721973,0,-0.019058296,0.089686099,-11.99689931,,,
3137.45,0,0.364194062,0.33713049,0.29781938,0.288360198,0.568858746,0.412382432,0.307648428,0.442534267,0.383263883,0.400729036,0.203213758,25.53838158,43.62280273,0,0.072625698,0.192229039,0,0.391304348,0,0,0.044843049,0.105381166,0,0.030269058,0,-0.044843049,0.105381166,-23.05130092,,,
3204.116666666667,0.006594542,0.166017134,0.059073069,0.288226269,0.113529345,0.416863169,0.152529582,0.067452198,0.217220702,0.218868331,0.088922584,0.037486088,24.42819595,42.10418701,0,0.096834264,0.141104294,0,0.536231884,0,0,0.05941704,0.07735426,0,0.041479821,0,-0.05941704,0.07735426,-37.52844082,,,
3270.7833333333333,0,0.151544857,0.058347812,0.272290841,0.118520995,0.380878184,0.136450727,0.028808981,0.233579389,0.196361624,0.062820525,0.027389487,23.58927345,40.40839767,0,0.117318436,0.132924335,0,0.608695652,0,0,0.071748879,0.072869955,0,0.047085202,0,-0.071748879,0.072869955,-44.55585557,,,
3337.45,0.112858582,0.274031709,0.331729451,0.578513158,0.189073444,0.596481356,0.166350446,0.100401845,0.273028299,0.212426921,0.188966318,0.103345851,23.8646698,42.25256729,0,0.09310987,0.103271984,0,0.623188406,0,0,0.057174888,0.05661435,0,0.048206278,0,-0.057174888,0.05661435,-45.28224294,,,
3404.133333333333,0.015567426,0.387759763,0.424276815,0.490953845,0.256770223,0.655972854,0.377047566,0.280382389,0.507333677,0.357741504,0.311661687,0.215457068,21.70875359,42.51044464,0,0.018621974,0.065439673,0,0.550724638,0,0,0.012331839,0.035874439,0,0.042600897,0,-0.012331839,0.035874439,-18.97040781,,,
3470.8,0,0.373522584,0.354423716,0.354466429,0.256701572,0.529153041,0.361436393,0.261576474,0.538528542,0.3638424,0.456057901,0.259039376,23.6818409,44.72824478,0,0.013035382,0.035787321,0,0.52173913,0,0,0.00896861,0.019618834,0,0.040358744,0,-0.00896861,0.019618834,-24.56717132,,,
3537.45,0.001715796,0.355174869,0.367638289,0.480724774,0.184382693,0.587382572,0.277514742,0.33675317,0.390960471,0.392323484,0.295157408,0.238911086,21.69124985,45.18638611,0,0.040968343,0,0.065640194,0.623188406,0,0,0.025784753,0,0.045964126,0.048206278,0,-0.025784753,-0.045964126,-150.7086378,,,
3604.133333333333,0.987558232,0.57478043,0.592636667,0.655494904,0.488250605,0.651238442,0.471552137,0.487498837,0.42437032,0.663799588,0.666139968,0.646822837,,,0.02690583,0,0,0.064019449,0.608695652,0,0.02690583,0,0,0.044843049,0.047085202,0,0.02690583,-0.044843049,149.0362435,,,
3670.8,0.99823902,0.620604231,0.62332433,0.701372458,0.5298278,0.716074518,0.476326683,0.493622574,0.634850791,0.659652671,0.752561456,0.618429032,,,0.091928251,0,0,0.060777958,0.652173913,0,0.091928251,0,0,0.042600897,0.05044843,0,0.091928251,-0.042600897,114.8636966,,,
3737.4666666666667,0.984375841,0.61158109,0.608751688,0.697148953,0.527239898,0.718120346,0.427359546,0.534227871,0.577227556,0.630802979,0.80599916,0.588932902,,,0.188340807,0,0,0.11102107,0.391304348,0,0.188340807,0,0,0.07735426,0.030269058,0,0.188340807,-0.07735426,112.3286564,,,
3804.133333333333,0.994518329,0.63602118,0.832252458,0.647549986,0.622077232,0.786474171,0.530385289,0.480804212,0.552612371,0.625238601,0.715993027,0.566824455,,,0.202914798,0,0,0.120745543,0.47826087,0,0.202914798,0,0,0.084080717,0.036995516,0,0.202914798,-0.084080717,112.5073881,,,
3870.8,0.99779941,0.651209143,0.656231376,0.758518365,0.592745193,0.74143678,0.540256264,0.524475559,0.596013239,0.68401128,0.764132657,0.654270718,,,0.219730942,0,0,0.136952998,0.420289855,0,0.219730942,0,0,0.09529148,0.032511211,0,0.219730942,-0.09529148,113.4450982,,,
3937.483333333333,0.998005065,0.705095557,0.775149188,0.757244729,0.622598905,0.838339343,0.552790541,0.571916289,0.628565013,0.751182608,0.821398419,0.731770531,,,0.257847534,0,0,0.089951378,0.217391304,0,0.257847534,0,0,0.062780269,0.016816143,0,0.257847534,-0.062780269,103.6840198,,,
4004.15,0.997271939,0.695694907,0.724633767,0.805154927,0.611209594,0.825510349,0.623577522,0.571970283,0.725305117,0.683762935,0.683864622,0.701959957,,,0.308295964,0,0,0.115883306,0.072463768,0,0.308295964,0,0,0.080717489,0.005605381,0,0.308295964,-0.080717489,104.6717508,,,
4070.8166666666666,0.993764497,0.695815645,0.858217053,0.783196977,0.535558072,0.781550397,0.649547457,0.558862207,0.621682739,0.736991703,0.750695195,0.681854646,,,0.303811659,0,0,0.157212318,0.463768116,0,0.303811659,0,0,0.109304933,0.035874439,0,0.303811659,-0.109304933,109.7876456,,,
4137.5,0.997759953,0.697659086,0.768880258,0.748556504,0.686606016,0.818179751,0.612539005,0.550829316,0.638014433,0.715900567,0.755787077,0.681297936,,,0.279147982,0,0,0.148298217,0.536231884,0,0.279147982,0,0,0.103139013,0.041479821,0,0.279147982,-0.103139013,110.2781578,,,
