;time;activity;1a;1b;2a;2b;3a;3b;5a;5b;9a;9b;4a;4b;6a;6b;7a;7b;8a;8b;10a;10b;12a;12b;11a;11b;14a;14b;13a;13b;north;east;up;conductivity;temperature;depth;depth2
0;2018-12-11 07:23:49;0,993903296;32,25052643;45,44169617;53,34328079;68,47467041;40,90023804;59,01086044;38,20152283;77,42836761;41,98692322;62,29859543;;;;;;;;;;;;;;;;;;;0,2575;-0,066;0,004;;;;
1;2018-12-11 07:24:38;0,993936299;33,98379517;44,35116196;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2575;-0,066;0,004;;;;
2;2018-12-11 07:27:21;0,993656184;31,40872955;43,62758255;54,59865189;68,49069214;42,6732254;60,82081604;39,47083664;76,75976563;39,70335007;59,71834183;;;;;;;;;;;;;;;;;;;0,2575;-0,066;0,004;;;;
3;2018-12-11 08:34:30;0,981962318;30,29779625;45,9481926;51,26390839;66,15810394;40,79573059;59,72999954;37,3233757;74,99365997;42,37791824;63,08666611;;;;;;;;;;;;;;;;;;;0,2765;-0,02;-0,032;;;;
4;2018-12-11 09:41:10;0,992819385;34,05870819;45,28588486;49,70332336;66,70954132;42,07503128;59,16896057;41,56045151;77,20066833;42,02116394;61,60116196;;;;;;;;;;;;;;;;;;;0,297;-0,01;-0,028;;;;
5;2018-12-11 10:47:50;0,993360815;31,73877525;41,18631744;53,51756287;66,82080841;39,53211212;56,58886337;39,01503754;74,99817657;36,77927017;66,1210022;;;;;;;;;;;;;;;;;;;0,133;-0,029;0,028;;;;
6;2018-12-11 11:54:30;0;19,17660904;30,97314072;32,11001587;49,93809128;28,11495399;39,09952545;28,7074337;48,17930222;25,66884422;34,92610168;23,49020195;42,91410446;;;;;;;;;;;;;;;;;0,103;0,018;0,034;;;;
7;2018-12-11 13:01:10;0;18,11267662;30,28465652;29,84860229;49,58716965;22,79766655;35,81892776;26,00384331;45,53708649;22,05215836;34,09194183;23,06593895;41,10525513;;;;;;;;;;;;;;;;;0,105;0,055;0,026;;;;
8;2018-12-11 14:07:50;0;18,94934273;30,9246769;29,52666283;50,49907303;22,60295677;35,6304512;26,2871685;44,99923706;21,44299889;34,13591385;22,81916618;40,80686188;;;;;;;;;;;;;;;;;0,0885;0,069;0,024;;;;
9;2018-12-11 15:14:30;0;23,34201431;36,65899658;34,19680786;53,44749451;23,84277534;35,15000916;26,59708405;44,46797562;22,22720718;34,28091812;23,38895035;41,2466011;;;;;;;;;;;;;;;;;0,076;0,043;0,048;;;;
10;2018-12-11 16:21:12;0;23,6911869;36,08539963;39,51033401;59,50365829;26,37067604;37,11115646;27,65413666;45,16320419;23,13376045;34,32094955;24,05967522;41,07330704;;;;;;;;;;;;;;;;;0,068;0,045;0,043;;;;
11;2018-12-11 17:27:51;0;24,23376465;32,62899017;39,56414032;56,75847244;33,22828674;42,95447922;28,12775993;46,35899353;24,61683846;34,07915115;23,82742882;41,25205612;;;;;;;;;;;;;;;;;0,0565;0,026;0,024;;;;
12;2018-12-11 18:34:31;0;19,85519981;30,64323616;35,6884613;52,20996094;26,25112534;40,92399597;27,40997124;44,92219925;25,68754768;35,93385696;23,65280342;42,05971909;;;;;;;;;;;;;;;;;0,1525;-0,033;0,013;;;;
13;2018-12-11 19:41:11;0;20,3755703;30,9643116;34,41036224;51,88801193;25,11476707;40,00299454;27,06288719;44,72739029;24,47813988;35,3793869;24,15691948;42,73244095;;;;;;;;;;;;;;;;;0,116;-0,046;0,011;;;;
14;2018-12-11 20:47:51;0;22,61332703;33,534729;38,799366;59,34531403;25,57193184;43,22548294;29,3990612;47,33564758;26,7359848;39,23588562;21,84847832;42,58478165;;;;;;;;;;;;;;;;;0,197;-0,0765;0,028;;;;
15;2018-12-11 21:54:32;0,988438885;28,22765541;42,87680435;45,49102783;61,12917328;36,59035492;58,55717087;36,86531448;73,96527863;43,58004761;54,85371017;;;;;;;;;;;;;;;;;;;0,1285;-0,129;0,033;;;;
16;2018-12-11 23:01:12;0,998184632;30,3076725;44,08388138;47,82717896;63,9944191;36,66837692;57,97978592;35,62521744;73,13974762;44,37944412;57,11603928;;;;;;;;;;;;;;;;;;;0,212;-0,1565;0,03;;;;
17;2018-12-12 00:07:51;0,997755504;31,35548019;43,47965622;48,43170929;63,95985413;41,0980835;62,86990738;38,47705078;72,80506134;42,09884644;54,45505905;;;;;;;;;;;;;;;;;;;0,415;-0,203;0,014;;;;
18;2018-12-12 01:14:32;0,998052208;29,50271606;44,25355911;50,78060913;66,59931183;40,94635391;60,22153091;39,35479736;72,29213715;42,18074417;55,22417831;;;;;;;;;;;;;;;;;;;0,4925;-0,197;-0,011;;;;
19;2018-12-12 02:21:12;0,997754754;30,72284126;43,48854065;54,37735748;67,81716156;36,98284149;57,69572067;40,6523056;74,97505951;43,06038666;56,92166901;;;;;;;;;;;;;;;;;;;0,533;-0,281;0,014;;;;
20;2018-12-12 03:27:53;0,993825002;31,04383278;43,27980804;54,96092987;67,74258423;43,86636353;61,34103775;39,60527802;71,94482422;42,4679718;59,30747604;;;;;;;;;;;;;;;;;;;0,441;-0,225;0,012;;;;
21;2018-12-12 04:34:33;0,995389584;32,72172928;43,02561569;48,82839966;68,04038239;39,19387817;59,13671875;38,02319336;72,57019806;42,51073837;59,17867661;;;;;;;;;;;;;;;;;;;0,335;-0,214;0,04;;;;
22;2018-12-12 05:41:12;0,993544856;29,49861336;44,73240662;45,55345154;68,82482147;38,86478424;57,95731354;39,2960701;71,42037964;46,60083771;52,28899002;;;;;;;;;;;;;;;;;;;0,245;-0,381;0,051;;;;
23;2018-12-12 06:47:52;0,994184794;33,02417374;44,49739838;46,83758545;67,59997559;;;37,40772247;74,01062775;42,40769958;59,45350266;;;;;;;;;;;;;;;;;;;0,1875;-0,3865;0,057;;;;
24;2018-12-12 07:54:33;0,995426969;32,94964218;46,02965164;46,35907364;62,81494522;;;35,04515839;75,36968994;44,2121048;57,6816597;;;;;;;;;;;;;;;;;;;0,153;-0,363;0,055;;;;
25;2018-12-12 09:01:13;0,97018371;30,90400505;45,93606186;51,14045334;66,81058502;38,84114456;56,17499924;37,8417244;74,88665009;38,95084763;56,38492203;;;;;;;;;;;;;;;;;;;0,018;-0,215;0,054;;;;
26;2018-12-12 10:07:53;0,997987401;31,16926956;45,75456238;51,57194519;66,86942291;39,212883;58,24168777;37,13697052;77,69525909;37,84877396;54,74117279;;;;;;;;;;;;;;;;;;;-0,026;-0,1945;0,06;;;;
27;2018-12-12 11:14:33;0,997878676;32,63661957;45,45284653;51,79350662;63,97675323;38,37966919;59,7135849;36,62493134;76,20450592;41,52939224;59,63391495;;;;;;;;;;;;;;;;;;;0,017;-0,136;0,045;;;;
28;2018-12-12 12:21:14;0,99804604;35,08870697;47,82725143;48,20412445;63,45804214;40,47577667;59,20119095;37,30320358;76,0198822;39,42630768;57,31067657;;;;;;;;;;;;;;;;;;;0,044;-0,144;0,046;;;;
29;2018-12-12 13:27:53;0,997895571;32,54213715;47,12022018;48,34286118;66,4318161;41,01776123;59,24584961;45,90211487;76,38515472;42,53658295;55,36697769;;;;;;;;;;;;;;;;;;;0,042;-0,069;0,047;;;;
30;2018-12-12 14:34:34;0,822653655;29,65637779;44,62652588;43,18547058;62,42751312;38,05290985;54,81111145;39,36582184;77,98977661;39,34724808;53,01521683;;;;;;;;;;;;;;;;;;;0,047;-0,103;0,045;;;;
31;2018-12-12 15:41:14;0;22,49524879;31,11959648;37,22703171;52,8965416;26,05724335;38,5074501;32,38825989;55,07236099;28,46884155;38,13316727;23,2542057;43,09276581;;;;;;;;;;;;;;;;;-0,034;-0,118;0,046;;;;
32;2018-12-12 16:47:53;0;22,35050392;33,62673187;30,57186699;50,72176743;24,17463684;36,92910385;28,2631321;50,20543671;24,50976753;38,0924263;24,54179001;40,83203506;;;;;;;;;;;;;;;;;-0,024;-0,072;0,06;;;;
33;2018-12-12 17:54:33;0,445538457;22,3317318;35,88858795;32,98996353;55,75380707;25,15669441;42,03843307;30,25141525;52,40198135;31,81573677;43,92948151;23,74298286;46,73204422;;;;;;;;;;;;;;;;;0,001;-0,069;0,041;;;;
34;2018-12-12 19:01:14;0;23,62329674;36,20132828;36,42728424;58,36729431;29,27121162;47,57724762;32,03056335;56,67416;29,78405762;43,00447083;22,23229599;46,66302109;;;;;;;;;;;;;;;;;0,086;0,019;0,035;;;;
35;2018-12-12 20:07:55;0,971603362;28,81943321;44,40098953;45,97652054;61,08031845;39,40280151;57,95121384;37,26607513;74,70858765;41,52313995;57,5319252;;;;;;;;;;;;;;;;;;;0,128;-0,053;0,039;;;;
36;2018-12-12 21:14:35;0,998289562;31,14406395;44,00780869;47,65262604;63,94128799;39,44667816;59,28203583;35,48513031;71,84305573;44,89621353;63,49069595;;;;;;;;;;;;;;;;;;;0,158;-0,035;0,031;;;;
37;2018-12-12 22:21:14;0,998278374;31,16842461;45,63716888;49,1269989;66,47745514;41,59307098;56,76341629;34,68339539;72,14537048;43,96405411;61,05433273;;;;;;;;;;;;;;;;;;;0,255;-0,0895;0,021;;;;
38;2018-12-12 23:27:54;0,998339151;30,77611923;42,97276306;48,60037231;66,3441391;37,50812149;57,42496872;35,67668152;71,05615997;44,90296173;61,67688751;;;;;;;;;;;;;;;;;;;0,244;-0,0725;0,023;;;;
39;2018-12-13 00:34:35;0,997952612;30,0152607;43,31285095;41,57855606;61,16650772;38,88562012;57,69064713;33,42626572;69,05623627;46,1085701;62,28006363;;;;;;;;;;;;;;;;;;;0,011;0,002;0,042;;;;
40;2018-12-13 01:41:14;0,928346811;28,11364365;45,80727386;45,58372116;66,27924347;36,7246933;55,46385956;37,78723907;71,36422729;40,01125336;56,40988541;;;;;;;;;;;;;;;;;;;-0,041;0,014;0,036;;;;
41;2018-12-13 02:47:55;0,001531513;29,47217369;37,88452148;47,58661652;64,41555023;41,40168762;52,56742477;42,57385254;64,55879211;38,88713837;49,07402802;24,68639183;44,96804428;;;;;;;;;;;;;;;;;-0,016;0,038;0,037;;;;
42;2018-12-13 03:54:35;0;24,2563839;33,83613205;35,7280159;55,43851089;29,60887337;41,81760025;31,20519638;53,9978981;29,39418793;41,41426468;24,05171013;42,99369049;;;;;;;;;;;;;;;;;0,043;-0,0045;0,041;;;;
43;2018-12-13 05:01:15;0;21,5798893;36,12984085;35,48671722;56,31598282;28,03027344;42,64146805;31,38773537;52,61844635;28,15098953;39,26974869;23,15040398;45,43766785;;;;;;;;;;;;;;;;;0,084;-0,059;0,038;;;;
44;2018-12-13 06:07:57;0,922725111;29,05439377;43,58786011;50,25186157;62,47635651;39,52867126;58,63183212;35,76422501;72,84640503;42,29827118;56,97717667;;;;;;;;;;;;;;;;;;;0,114;-0,012;0,043;;;;
45;2018-12-13 07:14:37;0,998186848;31,31908035;43,98778915;49,60225677;64,96427155;40,63902283;59,2448616;36,16804886;71,31237793;40,95530701;58,57328415;;;;;;;;;;;;;;;;;;;0,152;-0,038;0,028;;;;
46;2018-12-13 08:21:16;0,99797747;31,10626793;44,55347061;49,58022308;67,19695282;38,36064148;59,18077469;36,46021652;73,45828247;42,90122986;61,48513794;;;;;;;;;;;;;;;;;;;0,143;-0,052;0,029;;;;
47;2018-12-13 09:27:55;0,998036537;32,7823143;46,11415482;51,88316345;65,43981171;42,0683136;59,25492096;37,14174652;75,18358612;42,88128662;63,53292465;;;;;;;;;;;;;;;;;;;0,103;-0,038;0,044;;;;
48;2018-12-13 10:34:35;0,953334842;30,72384834;44,57737732;45,20160675;63,52125168;36,76330566;54,98215103;42,5503006;69,38560486;38,034935;57,84002304;;;;;;;;;;;;;;;;;;;-0,017;0,08;0,039;;;;
49;2018-12-13 11:41:16;0;24,37177086;31,55086708;38,14027023;57,10844803;34,13863754;47,98992538;33,38693619;55,98559189;32,62018967;40,98679733;25,53838158;43,62280273;;;;;;;;;;;;;;;;;-0,04;0,094;0,027;;;;
50;2018-12-13 12:47:56;0,006594542;18,88731194;31,2735405;31,16510582;50,63242722;24,74599648;37,68901062;27,25725746;46,36463165;23,2576313;34,54907608;24,42819595;42,10418701;;;;;;;;;;;;;;;;;-0,053;0,069;0,037;;;;
51;2018-12-13 13:54:36;0;18,87300682;30,8128643;31,36425591;49,09922791;24,16481018;36,03178024;27,70229721;45,04746628;22,47386932;34,1568718;23,58927345;40,40839767;;;;;;;;;;;;;;;;;-0,064;0,065;0,042;;;;
52;2018-12-13 15:01:16;0,112858582;24,26523972;39,66542435;34,17906189;58,28535461;25,24556541;39,10206985;28,77550888;45,98765945;26,2616272;37,10741043;23,8646698;42,25256729;;;;;;;;;;;;;;;;;-0,051;0,0505;0,043;;;;
53;2018-12-13 16:07:57;0,015567426;26,090662;37,13417816;36,87993622;60,82008743;32,86142349;46,82061005;35,14981079;54,49193954;29,9457798;41,4623909;21,70875359;42,51044464;;;;;;;;;;;;;;;;;-0,011;0,032;0,038;;;;
54;2018-12-13 17:14:37;0;24,71286583;33,18847275;36,87719727;55,41672134;32,29714203;46,01411057;35,99847031;54,84898376;34,28153992;43,15535355;23,6818409;44,72824478;;;;;;;;;;;;;;;;;-0,008;0,0175;0,036;;;;
55;2018-12-13 18:21:16;0,001715796;24,97351265;36,83846664;33,99191666;57,897686;29,26371002;49,23809433;31,98386574;56,51578903;29,45020866;42,37346649;21,69124985;45,18638611;;;;;;;;;;;;;;;;;-0,023;-0,041;0,043;;;;
56;2018-12-13 19:27:57;0,987558232;29,41142464;41,8908844;46,11522675;60,61837006;36,27738571;55,70288467;32,89278412;72,40345001;40,58963776;58,21887207;;;;;;;;;;;;;;;;;;;0,024;-0,04;0,042;;;;
57;2018-12-13 20:34:37;0,99823902;30,0167141;43,21715546;47,77401733;63,38081741;36,44996643;55,96550369;38,618927;72,16075897;43,18460083;57,11590958;;;;;;;;;;;;;;;;;;;0,082;-0,038;0,045;;;;
58;2018-12-13 21:41:17;0,984375841;29,72928047;43,09505844;47,67076874;63,46798325;34,68000031;57,70687866;37,05128098;70,47238159;44,7891655;55,97012711;;;;;;;;;;;;;;;;;;;0,168;-0,069;0,027;;;;
59;2018-12-13 22:47:57;0,994518329;34,13765335;41,66120529;51,45446014;66,38031006;38,40396881;55,41578293;36,38162231;70,14673615;42,08656693;55,1113205;;;;;;;;;;;;;;;;;;;0,181;-0,075;0,033;;;;
60;2018-12-13 23:54:37;0,99779941;30,66577911;44,86918259;50,28421021;64,46141815;38,76076508;57,2886467;37,56234741;73,58630371;43,53204727;58,50818634;;;;;;;;;;;;;;;;;;;0,196;-0,085;0,029;;;;
61;2018-12-14 01:01:18;0,998005065;33,01133728;44,83236313;51,47527313;68,59011078;39,21382904;59,32316208;38,44792175;77,51738739;45,2515564;61,51868057;;;;;;;;;;;;;;;;;;;0,23;-0,056;0,015;;;;
62;2018-12-14 02:07:58;0,997271939;32,01496124;46,21739578;51,02087784;68,04351044;41,77249527;59,3254776;41,07974625;73,57176971;41,12185287;60,36068344;;;;;;;;;;;;;;;;;;;0,275;-0,072;0,005;;;;
63;2018-12-14 03:14:38;0,993764497;34,64978409;45,5826149;48,00263596;66,1705246;42,71120453;58,76333237;38,26068878;76,68688965;43,12856293;59,57968903;;;;;;;;;;;;;;;;;;;0,271;-0,0975;0,032;;;;
64;2018-12-14 04:21:19;0,997759953;32,88768768;44,58119583;54,02894211;67,73117828;41,37349701;58,4188385;38,7049942;75,45256805;43,28145599;59,55806351;;;;;;;;;;;;;;;;;;;0,249;-0,092;0,037;;;;
65;2018-12-14 05:27:58;0,998014161;33,17708588;44,22838211;50,37998199;66,22512817;40,16312408;58,44050217;39,49128342;75,57006073;44,01353455;61,1064949;;;;;;;;;;;;;;;;;;;0,191;-0,0875;0,054;;;;
66;2018-12-14 06:34:39;0,954713144;31,45878029;44,2557869;44,64696503;62,07737732;38,87737274;57,49457169;41,02909851;72,88411713;40,03927231;58,43133163;;;;;;;;;;;;;;;;;;;0,077;0,063;0,049;;;;
67;2018-12-14 07:41:19;0,001648421;25,89722252;41,30676651;42,7138443;68,93863678;35,266922;52,50326157;39,72247314;63,15858459;35,97591782;52,08815384;15,04592037;48,34823608;;;;;;;;;;;;;;;;;0,094;0,11;0,032;;;;
68;2018-12-14 08:48:00;0,995001979;30,23832893;43,4516716;45,21537018;63,96644211;36,85471725;59,92111206;38,88954926;73,85160065;43,91218567;64,2681427;;;;;;;;;;;;;;;;;;;0,095;0,156;0,014;;;;
69;2018-12-14 09:54:38;1;30,66491508;45,31411743;42,32810211;63,48553085;37,36978149;57,51941299;37,38289642;75,36940765;45,07545853;60,67489243;;;;;;;;;;;;;;;;;;;0,021;0,158;0,034;;;;
70;2018-12-14 11:01:19;0,998442994;31,28398132;44,34957504;44,01937866;64,74663544;40,72963333;57,76750183;39,20566559;75,43201447;44,12100983;60,33285141;;;;;;;;;;;;;;;;;;;0,011;0,093;0,0365;;;;
71;2018-12-14 12:07:59;0,998087682;32,36762238;45,80961227;47,75479507;67,17331696;43,81170654;59,98328781;36,99172974;75,16024017;45,72168732;59,58507156;;;;;;;;;;;;;;;;;;;0,095;-0,034;0,035;;;;
72;2018-12-14 13:14:39;0,998110687;33,91567612;44,52199936;52,38159561;69,29598236;41,90096283;58,9015007;36,66371155;74,89525604;43,26760864;61,56801987;;;;;;;;;;;;;;;;;;;0,1965;-0,037;0,008;;;;
73;2018-12-14 14:21:19;0,998002225;33,15318298;45,10411835;51,03660202;69,56821442;42,19029617;58,34512711;39,97384644;78,0613327;43,74266052;61,26772308;;;;;;;;;;;;;;;;;;;0,221;0,027;0,007;;;;
74;2018-12-14 15:27:59;0;27,7776432;36,44729614;45,30628586;61,39584732;39,61611938;51,61593246;39,28726196;60,6560173;36,97494507;45,69836807;24,02557755;44,79204178;;;;;;;;;;;;;;;;;0,128;0,037;0,034;;;;
75;2018-12-14 16:34:39;0;18,55258369;30,4362011;30,62543297;50,20210648;23,75362968;37,00051498;26,96008873;45,55875778;22,16068459;34,54639816;23,14410591;40,41652679;;;;;;;;;;;;;;;;;0,061;-0,126;0,034;;;;
76;2018-12-14 17:41:20;0;18,67801857;30,76421547;30,38918877;49,39155197;23,76051903;36,43564224;27,15375137;44,83419418;22,57164574;34,23877335;23,16774559;40,40795517;;;;;;;;;;;;;;;;;0,045;-0,111;0,032;;;;
77;2018-12-14 18:48:00;0,043570536;19,5155735;31,4596405;33,09410095;54,18501282;26,38726425;42,78590775;30,1266346;49,44821548;28,27721214;39,87231445;22,94414139;43,63759232;;;;;;;;;;;;;;;;;0,049;-0,131;0,045;;8,38;250,64;
78;2018-12-14 19:54:40;0,952042518;27,58074379;42,21458817;45,32262421;63,52346802;34,7052536;56,1126442;35,29759216;68,37980652;43,91008759;58,46741104;;;;;;;;;;;;;;;;;;;0,108;-0,147;0,031;;8,36;250,49;
79;2018-12-14 21:01:21;0,998025207;31,57420921;43,74492645;51,79045105;66,22603607;38,26550674;59,9191246;36,43133163;70,04841614;42,92063141;55,23482132;;;;;;;;;;;;;;;;;;;0,224;-0,174;0,04;;8,37;250,27;
80;2018-12-14 22:08:00;0,997911558;32,26862335;45,14780045;53,40897369;69,09366608;37,06362915;59,6454277;37,9611702;72,31342316;43,31897736;59,06105804;;;;;;;;;;;;;;;;;;;0,2895;-0,216;0,036;;8,37;250,05;
81;2018-12-14 23:14:40;0,994520729;31,70610619;45,32754898;55,90096283;68,71113586;36,56782532;56,0341835;35,60903549;74,63297272;41,75154877;64,94618988;;;;;;;;;;;;;;;;;;;0,303;-0,226;0,027;;8,37;249,88;
82;2018-12-15 00:21:20;0,995952436;32,80896759;47,3230896;54,20477295;69,55529022;40,65015411;55,27936554;38,0140686;69,82296753;41,99115372;64,42317963;;;;;;;;;;;;;;;;;;;0,2685;-0,213;0,027;;8,38;249,81;
83;2018-12-15 01:28:00;0,997958628;32,5075531;43,57603073;55,59773254;70,99030304;39,64169693;56,09934998;41,53608704;76,43061829;44,93200684;65,06443787;;;;;;;;;;;;;;;;;;;0,249;-0,155;0,0225;;8,4;249,84;
84;2018-12-15 02:34:41;0,997611814;33,38153458;44,46663284;53,2862854;69,58287811;40,02934647;58,38679123;39,51736069;75,39722443;44,24095535;59,27136612;;;;;;;;;;;;;;;;;;;0,175;-0,0875;0,026;;8,39;250,15;
85;2018-12-15 03:41:21;0,997548561;32,80952072;47,81518936;55,95778656;69,65593719;40,31735992;59,9331665;39,06401062;75,13543701;45,09740448;59,08019257;;;;;;;;;;;;;;;;;;;0,142;-0,083;0,0285;;8,39;250,35;
86;2018-12-15 04:48:00;0,998192126;33,30381012;47,03070831;53,76264191;69,28755951;39,88305283;57,02104568;37,46191406;75,25891876;41,89728928;56,25250626;;;;;;;;;;;;;;;;;;;0,117;-0,0875;0,033;;8,42;250,51;
87;2018-12-15 05:54:41;0,998177067;31,27013588;46,28373337;50,96837234;68,0968399;38,20794678;58,29055405;37,40652084;73,57350922;44,50567627;59,26670456;;;;;;;;;;;;;;;;;;;0,051;-0,04;0,044;;8,43;250,59;
88;2018-12-15 07:01:21;0,787561105;31,70623207;47,04953766;44,73086929;66,38878632;38,49963379;57,34457779;38,94872284;68,77733612;35,97743607;54,08761215;;;;;;;;;;;;;;;;;;;0,027;0,045;0,039;;8,45;250,58;
89;2018-12-15 08:08:01;0;23,24437904;31,69732094;41,48630524;57,41245651;32,94321442;45,25300217;34,63722229;56,16222763;31,91988182;41,03402328;26,6011219;44,48757553;;;;;;;;;;;;;;;;;0,047;0,0305;0,047;;8,45;250,47;
90;2018-12-15 09:14:42;0;17,75285912;29,94145775;31,51489449;51,10874557;23,08093452;37,16650772;28,36249352;47,47485733;22,59157753;35,05218506;22,37425804;41,58937454;;;;;;;;;;;;;;;;;0,038;0,0685;0,041;;8,43;250,19;
91;2018-12-18 15:16:08;0;25,27671051;34,66334534;39,27864075;58,64128876;28,51497459;41,59288788;32,75412369;53,88115692;28,33958435;40,96744919;22,42543602;43,65166855;;;;;;;;;;;;;;;;;0,034;0,0035;0,035;;;;
92;2018-12-18 16:22:48;0;25,68669891;35,18969727;40,1170845;61,04995346;28,09580803;42,63773727;34,13044357;53,16799545;32,46902466;39,75647354;23,33652496;42,7283287;;;;;;;;;;;;;;;;;-0,064;-0,016;0,046;35,82;8,23;250,07;
93;2018-12-18 17:29:28;0;26,95331573;34,77173996;43,4536438;60,81211472;31,90867805;43,67090988;36,88513184;55,82858276;36,38653564;44,92068481;25,1881485;44,64687729;;;;;;;;;;;;;;;;;-0,059;-0,02;0,048;35,82;8,23;250,07;
94;2018-12-18 18:36:08;0;27,12483788;38,13768387;41,52749634;62,43503189;28,84628487;43,4687767;34,80094147;55,71950912;33,36973953;41,81914139;22,06154442;42,85255814;;;;;;;;;;;;;;;;;-0,074;0,045;0,033;35,82;8,24;250,4;
95;2018-12-18 19:42:48;0,002390459;27,35219002;35,07265091;41,52304077;59,25113678;36,1424408;48,16355515;35,99682999;56,38355637;31,89502335;40,90746689;24,75427437;43,97916031;;;;;;;;;;;;;;;;;-0,054;0,019;0,038;35,8;8,25;250,61;
96;2018-12-18 20:49:29;0;20,3777256;33,23141861;37,48191833;55,63118362;27,17014503;43,93857193;31,93833733;51,12381363;28,93200111;38,88517761;23,43278122;41,96843338;;;;;;;;;;;;;;;;;-0,001;-0,005;0,0325;35,8;8,22;250,75;
97;2018-12-18 21:56:09;0,954046115;26,63165665;43,35779953;41,56603241;61,66631699;39,00857162;56,66717148;35,70734406;71,10746765;42,84350586;57,24866104;;;;;;;;;;;;;;;;;;;0,003;0,01;0,024;35,79;8,23;250,77;
98;2018-12-18 23:02:48;0,985495152;30,20389748;44,5436554;48,27643967;63,47566986;39,1728363;58,6998291;37,86372375;72,80687714;40,71432495;57,64133835;;;;;;;;;;;;;;;;;;;0,014;0,005;0,023;35,77;8,23;250,66;
99;2018-12-19 00:09:29;0,998210695;30,85451126;45,09320068;55,32208252;64,07706451;39,79864502;61,44160843;35,78912354;72,89322662;41,3384552;56,98230362;;;;;;;;;;;;;;;;;;;0,02;0,014;0,03;35,8;8,25;250,44;
100;2018-12-19 01:16:09;0,997748468;31,16796684;44,51041031;53,67578888;69,32915497;40,40263367;61,16913986;39,42597198;73,89124298;42,32489014;55,85578918;;;;;;;;;;;;;;;;;;;0,0665;-0,024;0,032;35,84;8,28;250,16;
101;2018-12-19 02:22:51;0,997553217;31,0539341;44,45317078;51,8819809;68,79837799;41,20053101;58,03322983;37,49085999;73,58223724;43,71378326;60,4638176;;;;;;;;;;;;;;;;;;;0,111;-0,022;0,019;35,82;8,28;249,87;
102;2018-12-19 03:29:29;0,299709238;28,38461113;45,23948669;43,38626099;66,01232147;35,21328354;54,38270187;40,14733887;68,41126251;35,40372467;51,04796219;;;;;;;;;;;;;;;;;;;0,118;-0,078;0,033;35,8;8,28;249,66;
103;2018-12-19 04:36:09;0,001826642;28,40521049;37,5453949;45,88031387;63,56221771;41,46509552;52,9120903;44,70336533;63,86136627;39,09363937;48,07798386;21,05306816;43,80872726;;;;;;;;;;;;;;;;;0,088;-0,032;0,028;35,78;8,29;249,57;
104;2018-12-19 05:42:49;0;18,62812614;31,10840797;33,90022659;53,02027893;27,62095451;40,24354935;30,81494331;51,79817581;29,08786583;37,67559052;23,86950111;42,01099396;;;;;;;;;;;;;;;;;0,0805;0,0255;0,021;35,78;8,28;249,73;
105;2018-12-19 06:49:30;0;21,28741646;32,64611053;32,85434723;56,27810287;25,80833626;39,20743942;31,40762138;52,71442795;25,78680992;39,42708969;25,10495186;41,76027298;;;;;;;;;;;;;;;;;0,113;0,065;0,018;35,83;8,29;249,98;
106;2018-12-19 07:56:10;0,573378103;26,7946682;39,6477356;39,42698669;63,46648407;27,98142242;44,08660507;32,36429977;53,12244034;27,73081779;41,40468979;22,8225956;44,59984207;;;;;;;;;;;;;;;;;0,097;0,0535;0,02;35,83;8,31;250,26;
107;2018-12-19 09:02:49;0,968392841;27,06877136;41,71821976;44,41762543;59,88299179;31,50628281;48,56068802;34,92262268;62,36695099;36,53197098;46,67516708;;;;;;;;;;;;;;;;;;;0,055;0,018;0,026;35,81;8,32;250,49;
108;2018-12-19 10:09:30;1;28,00980568;45,46844101;53,20013428;64,153862;39,35378265;56,46577835;32,77617645;75,0853653;47,40207672;62,93183899;;;;;;;;;;;;;;;;;;;0,05;0,035;0,029;35,78;8,32;250,64;
109;2018-12-19 11:16:10;0,997942823;29,91889;44,25746536;54,58327484;61,30087662;38,0520401;56,24380875;36,31783295;76,7879715;46,44384003;65,98911285;;;;;;;;;;;;;;;;;;;-0,026;0,082;0,037;35,83;8,32;250,67;
110;2018-12-19 12:22:50;0,993516356;29,25087357;44,5646553;55,73081589;63,79940414;40,35066223;55,38116837;36,44535446;78,13654327;46,07170868;66,57253265;;;;;;;;;;;;;;;;;;;-0,119;0,08;0,043;35,82;8,26;250,57;
111;2018-12-19 13:29:31;0,994354511;29,00432587;44,85311508;56,35204697;64,35475159;40,13510132;55,28298187;35,48197937;78,00276184;45,90920258;67,92902374;;;;;;;;;;;;;;;;;;;-0,198;0,109;0,032;35,83;8,18;250,37;
112;2018-12-19 14:36:11;0,99685027;29,2310009;47,61597824;50,72130966;63,26075363;42,18548965;53,46622086;35,93752289;80,3902359;46,92584229;71,93810272;;;;;;;;;;;;;;;;;;;-0,2065;0,076;0,045;35,79;8,2;249,9;
113;2018-12-19 15:42:51;0,259285709;26,52001953;40,60142517;43,646698;65,87531281;38,14484406;55,1906395;39,2921524;68,4585495;32,80970001;51,01445007;;;;;;;;;;;;;;;;;;;-0,202;0,115;0,028;35,84;8,23;249,76;
114;2018-12-19 16:49:31;0,001921768;28,68627357;38,98051071;45,39662933;64,83927917;41,68413544;53,68922424;40,95096588;64,84537506;35,61733246;48,27750015;19,17002296;43,51467133;;;;;;;;;;;;;;;;;-0,1615;0,119;0,033;35,88;8,27;249,75;
