;time;activity;average diameter;1a;1b;2a;2b;3a;3b;5a;5b;9a;9b;4a;4b;6a;6b;7a;7b;8a;8b;10a;10b;12a;12b;11a;11b;14a;14b;13a;13b;north;south;east;west;up;down;northGlobalNorm;southGlobalNorm;eastGlobalNorm;westGlobalNorm;upGlobalNorm;downGlobalNorm;northsouth;eastwest;currentDirection;conductivity;temperature;depth;depth2
0;2018-12-11 07:23:49;0,993903296;0,70177212;0,736576722;0,778322403;0,669420077;0,835629898;0,599446021;0,564634055;0,619507928;0,749661507;0,712674537;0,75184805;;;;;;;;;;;;;;;;;;;0,28867713;0;0;0,106158833;0,057971014;0;0,28867713;0;0;0,073991031;0,004484305;0;0,28867713;-0,073991031;104,3760411;;;;
1;2018-12-11 07:24:38;0,993936299;0,782525646;0,824451979;0,740599314;;;;;;;;;;;;;;;;;;;;;;;;;;;0,28867713;0;0;0,106158833;0,057971014;0;0,28867713;0;0;0,073991031;0,004484305;0;0,28867713;-0,073991031;104,3760411;;;;
2;2018-12-11 07:27:21;0,993656184;0,692814441;0,693898334;0,715569699;0,700885658;0,836005936;0,648496743;0,606838512;0,666165123;0,738236951;0,636623439;0,685424016;;;;;;;;;;;;;;;;;;;0,28867713;0;0;0,106158833;0,057971014;0;0,28867713;0;0;0,073991031;0,004484305;0;0,28867713;-0,073991031;104,3760411;;;;
3;2018-12-11 08:34:30;0,981962318;0,680305526;0,637574957;0,795842816;0,617301097;0,781258878;0,596554762;0,581402906;0,587229163;0,708059099;0,72569606;0,772135526;;;;;;;;;;;;;;;;;;;0,309977578;0;0;0,031604538;0;0,58490566;0,309977578;0;0;0,022421525;0;0,035874439;0,309977578;-0,022421525;94,13715499;;;;
4;2018-12-11 09:41:10;0,992819385;0,711029175;0,828250006;0,772932674;0,578185401;0,7942014;0,631947356;0,568320626;0,742974789;0,745770757;0,713814875;0,733893867;;;;;;;;;;;;;;;;;;;0,332959641;0;0;0,015397083;0;0,509433962;0,332959641;0;0;0,011210762;0;0,031390135;0,332959641;-0,011210762;91,92842231;;;;
5;2018-12-11 10:47:50;0,993360815;0,662914723;0,710631371;0,631122957;0,673788416;0,796812896;0,561596026;0,508158045;0,649410947;0,708136275;0,539241191;0,850249106;;;;;;;;;;;;;;;;;;;0,149103139;0;0;0,046191248;0,405797101;0;0,149103139;0;0;0,032511211;0,031390135;0;0,149103139;-0,032511211;102,3005389;;;;
6;2018-12-11 11:54:30;0;0,197225001;0,073740187;0,277835025;0,137213293;0,400566743;0,245733741;0,100342514;0,270526005;0,249876023;0,169224539;0,047191941;23,49020195;42,91410446;;;;;;;;;;;;;;;;;0,115470852;0;0,036809816;0;0,492753623;0;0,115470852;0;0,020179372;0;0,038116592;0;0,115470852;0,020179372;80,08724855;;;;
7;2018-12-11 13:01:10;0;0,13195245;0,019799715;0,254019402;0,080531494;0,39233043;0,098627908;0,023845697;0,171147943;0,204727877;0,048776052;0,025717981;23,06593895;41,10525513;;;;;;;;;;;;;;;;;0,117713004;0;0,112474438;0;0,376811594;0;0,117713004;0;0,061659193;0;0,029147982;0;0,117713004;0,061659193;62,35402464;;;;
8;2018-12-11 14:07:50;0;0,136970268;0,062217978;0,276158594;0,072462157;0,413733277;0,093241149;0,01945081;0,181562357;0,195537521;0,028488878;0,026849962;22,81916618;40,80686188;;;;;;;;;;;;;;;;;0,099215247;0;0,141104294;0;0,347826087;0;0,099215247;0;0,07735426;0;0,02690583;0;0,099215247;0,07735426;52,05784665;;;;
9;2018-12-11 15:14:30;0;0,203228375;0,284922705;0,474516656;0,189518243;0,482934263;0,127541447;0,008247886;0,192954174;0,186459734;0,0546058;0,030582839;23,38895035;41,2466011;;;;;;;;;;;;;;;;;0,085201794;0;0,08793456;0;0,695652174;0;0,085201794;0;0,048206278;0;0,053811659;0;0,085201794;0,048206278;60,49927538;;;;
10;2018-12-11 16:21:12;0;0,250309081;0,30262546;0,454675143;0,322700524;0,625075577;0,197477283;0,053977823;0,231809112;0,198339265;0,084797244;0,031613377;24,05967522;41,07330704;;;;;;;;;;;;;;;;;0,076233184;0;0,09202454;0;0,623188406;0;0,076233184;0;0,05044843;0;0,048206278;0;0,076233184;0,05044843;56,50481533;;;;
11;2018-12-11 17:27:51;0;0,275493801;0,330133692;0,335113151;0,324049166;0,560644637;0,38719705;0,190232139;0,249218467;0,218771991;0,13418901;0,025388708;23,82742882;41,25205612;;;;;;;;;;;;;;;;;0,063340807;0;0,053169734;0;0,347826087;0;0,063340807;0;0,029147982;0;0,02690583;0;0,063340807;0,029147982;65,28920054;;;;
12;2018-12-11 18:34:31;0;0,205245502;0,108144164;0,266423169;0,226906185;0,453888706;0,194169843;0,142885429;0,222834126;0,194221158;0,169847431;0,073134806;23,65280342;42,05971909;;;;;;;;;;;;;;;;;0,170964126;0;0;0,05267423;0,188405797;0;0,170964126;0;0;0,036995516;0,014573991;0;0,170964126;-0,036995516;102,2101692;;;;
13;2018-12-11 19:41:11;0;0,192680015;0,134526507;0,277529613;0,194870933;0,446332395;0,162731834;0,121409563;0,210076077;0,190892412;0,129569855;0,058860962;24,15691948;42,73244095;;;;;;;;;;;;;;;;;0,130044843;0;0;0,073743922;0,15942029;0;0,130044843;0;0;0,051569507;0,012331839;0;0,130044843;-0,051569507;111,6308868;;;;
14;2018-12-11 20:47:51;0;0,280690596;0,247978877;0,366443912;0,304880278;0,621359155;0,175379562;0,19655139;0,295948717;0,235460303;0,204764111;0,158139654;21,84847832;42,58478165;;;;;;;;;;;;;;;;;0,220852018;0;0;0,123176661;0,405797101;0;0,220852018;0;0;0,085762332;0,031390135;0;0,220852018;-0,085762332;111,2224297;;;;
15;2018-12-11 21:54:32;0,988438885;0,597912055;0,53262057;0,689599241;0,472605206;0,663227259;0,480210611;0,554054944;0,570391835;0,690486911;0,765731239;0,560192736;;;;;;;;;;;;;;;;;;;0,144058296;0;0;0,208265802;0,47826087;0;0,144058296;0;0;0,144618834;0,036995516;0;0,144058296;-0,144618834;135,1112538;;;;
16;2018-12-11 23:01:12;0,998184632;0,626600219;0,638075674;0,731353708;0,531160284;0,730476069;0,482369135;0,540591509;0,524808584;0,676380874;0,792353982;0,61843237;;;;;;;;;;;;;;;;;;;0,237668161;0;0;0,252836305;0,434782609;0;0,237668161;0;0;0,17544843;0,033632287;0;0,237668161;-0,17544843;126,4350234;;;;
17;2018-12-12 00:07:51;0,997755504;0,650379741;0,691198636;0,710452723;0,546312694;0,729664811;0,604919531;0,654619124;0,629635732;0,670662013;0,716401978;0,549930173;;;;;;;;;;;;;;;;;;;0,465246637;0;0;0,328200972;0,202898551;0;0,465246637;0;0;0,227578475;0,015695067;0;0,465246637;-0,227578475;116,065875;;;;
18;2018-12-12 01:14:32;0,998052208;0,653753256;0,597265065;0,737223096;0,605187315;0,791614256;0,600721844;0,59286441;0,661899774;0,66189756;0,719129463;0,569729779;;;;;;;;;;;;;;;;;;;0,552130045;0;0;0,318476499;0;0,188679245;0,552130045;0;0;0,220852018;0;0,012331839;0,552130045;-0,220852018;111,8014095;;;;
19;2018-12-12 02:21:12;0,997754754;0,668964583;0,659124379;0,710760047;0,695338966;0,820197823;0,49106898;0,53396769;0,709593335;0,707741269;0,748424683;0,613428654;;;;;;;;;;;;;;;;;;;0,597533632;0;0;0,454619125;0,202898551;0;0,597533632;0;0;0,315022422;0,015695067;0;0,597533632;-0,315022422;117,7984001;;;;
20;2018-12-12 03:27:53;0,993825002;0,693843822;0,675398377;0,703539697;0,70996607;0,818447454;0,681505599;0,618969016;0,671106894;0,655962944;0,728695164;0,674847008;;;;;;;;;;;;;;;;;;;0,494394619;0;0;0,363857374;0,173913043;0;0,494394619;0;0;0,252242152;0,013452915;0;0,494394619;-0,252242152;117,0308603;;;;
21;2018-12-12 04:34:33;0,995389584;0,663796563;0,760466307;0,694746832;0,556255645;0,825436932;0,552238589;0,567568813;0,612952927;0,66664885;0,730119443;0,671531296;;;;;;;;;;;;;;;;;;;0,375560538;0;0;0,346029173;0,579710145;0;0,375560538;0;0;0,239910314;0,044843049;0;0,375560538;-0,239910314;122,5706832;;;;
22;2018-12-12 05:41:12;0,993544856;0,641930923;0,597057061;0,753787095;0,474169842;0,843848125;0,543134015;0,5400675;0,659741088;0,647001639;0,86633428;0,494168583;;;;;;;;;;;;;;;;;;;0,274663677;0;0;0,616693679;0,739130435;0;0,274663677;0;0;0,427130045;0,057174888;0;0,274663677;-0,427130045;147,2571738;;;;
23;2018-12-12 06:47:52;0,994184794;0,691224998;0,775799985;0,745657834;0,506356356;0,815100355;;;0,590329565;0,691261802;0,726687885;0,678606203;;;;;;;;;;;;;;;;;;;0,210201794;0;0;0,62560778;0,826086957;0;0,210201794;0;0;0,433295964;0,063901345;0;0,210201794;-0,433295964;154,1209144;;;;
24;2018-12-12 07:54:33;0,995426969;0,675697901;0,772021299;0,798660597;0,49436257;0,702793204;;;0,503486884;0,714484409;0,786780988;0,632993261;;;;;;;;;;;;;;;;;;;0,171524664;0;0;0,587520259;0,797101449;0;0,171524664;0;0;0,406950673;0,061659193;0;0,171524664;-0,406950673;157,14518;;;;
25;2018-12-12 09:01:13;0,97018371;0,643918631;0,668309229;0,795423197;0,614206726;0,796572948;0,542480009;0,498507581;0,606282525;0,706230597;0,611562435;0,599611059;;;;;;;;;;;;;;;;;;;0,020179372;0;0;0,347649919;0,782608696;0;0,020179372;0;0;0,24103139;0,060538117;0;0,020179372;-0,24103139;175,2143045;;;;
26;2018-12-12 10:07:53;0,997987401;0,646009594;0,681757915;0,789144878;0,625021967;0,797953904;0,552764368;0,546698524;0,580377316;0,754221943;0,574859467;0,557295662;;;;;;;;;;;;;;;;;;;0;0,046554935;0;0,314424635;0,869565217;0;0;0,029147982;0;0,218049327;0,067264574;0;-0,029147982;-0,218049327;-172,3860619;;;;
27;2018-12-12 11:14:33;0,997878676;0,66772221;0,756151317;0,778708109;0,630575353;0,730061442;0,529713026;0,58102015;0,561555877;0,728749101;0,69743713;0,683250596;;;;;;;;;;;;;;;;;;;0,019058296;0;0;0,219611021;0,652173913;0;0,019058296;0;0;0,152466368;0,05044843;0;0,019058296;-0,152466368;172,8749837;;;;
28;2018-12-12 12:21:14;0,99804604;0,671950469;0,880470071;0,860842065;0,540608334;0,717887023;0,587703052;0,569072172;0,58648768;0,725594394;0,627396944;0,623442961;;;;;;;;;;;;;;;;;;;0,049327354;0;0;0,232576985;0,666666667;0;0,049327354;0;0;0,161434978;0,051569507;0;0,049327354;-0,161434978;163,0091767;;;;
29;2018-12-12 13:27:53;0,997895571;0,703111245;0,751361139;0,836384874;0,544085737;0,787683044;0,602697369;0,570113521;0,902564826;0,731835889;0,730980159;0,573405895;;;;;;;;;;;;;;;;;;;0,047085202;0;0;0,11102107;0,68115942;0;0,047085202;0;0;0,07735426;0,052690583;0;0,047085202;-0,07735426;148,6713071;;;;
30;2018-12-12 14:34:34;0,822653655;0,601026201;0,605055584;0,750124533;0,414816957;0,693699971;0,52067304;0,466704512;0,662305009;0,759254431;0,624763978;0,512863999;;;;;;;;;;;;;;;;;;;0,052690583;0;0;0,166126418;0,652173913;0;0,052690583;0;0;0,115470852;0,05044843;0;0,052690583;-0,115470852;155,4722795;;;;
31;2018-12-12 15:41:14;0;0,27014202;0,241992411;0,282901132;0,26547009;0,470003111;0,188805986;0,08653653;0,405825114;0,367659298;0,262474397;0,129752134;23,2542057;43,09276581;;;;;;;;;;;;;;;;;0;0,061452514;0;0,190437601;0,666666667;0;0;0,038116592;0;0,132286996;0,051569507;0;-0,038116592;-0,132286996;-163,9264258;;;;
32;2018-12-12 16:47:53;0;0,210637368;0,234653969;0,369626419;0,098659953;0,41896003;0,136722588;0,049732729;0,254194451;0,284497047;0,130623168;0,12870333;24,54179001;40,83203506;;;;;;;;;;;;;;;;;0;0,04283054;0;0,115883306;0,869565217;0;0;0,02690583;0;0,080717489;0,067264574;0;-0,02690583;-0,080717489;-161,5650512;;;;
33;2018-12-12 17:54:33;0,445538457;0,30128817;0,233702238;0,447867154;0,159268974;0,537064618;0,163891779;0,168871819;0,327279385;0,322029909;0,373937897;0,278967922;23,74298286;46,73204422;;;;;;;;;;;;;;;;;0,001121076;0;0;0,11102107;0,594202899;0;0,001121076;0;0;0,07735426;0,045964126;0;0,001121076;-0,07735426;179,1696845;;;;
34;2018-12-12 19:01:14;0;0,352658331;0,299183486;0,458685276;0,245424608;0,598404523;0,277722278;0,298025627;0,392676973;0,395029605;0,306275764;0,255155169;22,23229599;46,66302109;;;;;;;;;;;;;;;;;0,096412556;0;0,038854806;0;0,507246377;0;0,096412556;0;0,021300448;0;0,039237668;0;0,096412556;0,021300448;77,54175356;;;;
35;2018-12-12 20:07:55;0,971603362;0,616442298;0,562623203;0,742322918;0,484773966;0,662080611;0,558018574;0,539925267;0,585122919;0,703188003;0,697228907;0,629138613;;;;;;;;;;;;;;;;;;;0,143497758;0;0;0,085089141;0,565217391;0;0,143497758;0;0;0,05941704;0,043721973;0;0,143497758;-0,05941704;112,4926119;;;;
36;2018-12-12 21:14:35;0,998289562;0,656139031;0,680480012;0,728722248;0,526785156;0,729229054;0,559232447;0,570957309;0,519659288;0,654224002;0,809564239;0,782536555;;;;;;;;;;;;;;;;;;;0,177130045;0;0;0,055915721;0,449275362;0;0,177130045;0;0;0,039237668;0,034753363;0;0,177130045;-0,039237668;102,4904057;;;;
37;2018-12-12 22:21:14;0,998278374;0,659805097;0,681715077;0,785084075;0,563739965;0,788754216;0,618613646;0,512228262;0,490189268;0,659389724;0,778520019;0,719816723;;;;;;;;;;;;;;;;;;;0,285874439;0;0;0,144246353;0,304347826;0;0,285874439;0;0;0,100336323;0,023542601;0;0,285874439;-0,100336323;109,3400731;;;;
38;2018-12-12 23:27:54;0,998339151;0,643727568;0,661825527;0,692918586;0,550540193;0,78562522;0,505601155;0,527654309;0,526700291;0,640778134;0,809788978;0,735843287;;;;;;;;;;;;;;;;;;;0,273542601;0;0;0,116693679;0,333333333;0;0,273542601;0;0;0,081278027;0,025784753;0;0,273542601;-0,081278027;106,5483244;;;;
39;2018-12-13 00:34:35;0,997952612;0,609603263;0,623250643;0,704682697;0,374540023;0,664103518;0,543710451;0,533849385;0,443979935;0,60660498;0,84994002;0,751370982;;;;;;;;;;;;;;;;;;;0,012331839;0;0,00408998;0;0,608695652;0;0,012331839;0;0,002242152;0;0,047085202;0;0,012331839;0,002242152;79,69515353;;;;
40;2018-12-13 01:41:14;0,928346811;0,604014489;0,52684027;0,790968242;0,474928543;0,784102085;0,48392716;0,481925261;0,604279764;0,646042151;0,646877713;0,600253697;;;;;;;;;;;;;;;;;;;0;0,074487896;0,028629857;0;0,52173913;0;0;0,045964126;0,015695067;0;0,040358744;0;-0,045964126;0,015695067;-71,14684124;;;;
41;2018-12-13 02:47:55;0,001531513;0,573664909;0,595716592;0,516909261;0,525130643;0,740360236;0,613318914;0,414386336;0,780225192;0,529756121;0,60944069;0,411405111;24,68639183;44,96804428;;;;;;;;;;;;;;;;;0;0,027932961;0,077709611;0;0,536231884;0;0;0,01793722;0,042600897;0;0,041479821;0;-0,01793722;0,042600897;-22,83365418;;;;
42;2018-12-13 03:54:35;0;0,313564659;0,331280469;0,376869861;0,227897611;0,529664453;0,287063885;0,16372245;0,362338291;0,349299704;0,293291718;0,214218144;24,05171013;42,99369049;;;;;;;;;;;;;;;;;0,048206278;0;0;0,006482982;0,594202899;0;0,048206278;0;0;0,005044843;0,045964126;0;0,048206278;-0,005044843;95,97432329;;;;
43;2018-12-13 05:01:15;0;0,295590686;0,19558446;0,456212426;0,221849517;0,550259175;0,243391005;0,18293336;0,369048024;0,325728696;0,251888795;0,159011398;23,15040398;45,43766785;;;;;;;;;;;;;;;;;0,094170404;0;0;0,094813614;0,550724638;0;0,094170404;0;0;0,066143498;0,042600897;0;0,094170404;-0,066143498;125,0834739;;;;
44;2018-12-13 06:07:57;0,922725111;0,62319964;0,574535504;0,714195645;0,591934382;0,69484635;0,561500833;0,555795891;0,529918198;0,671368462;0,72304353;0,6148576;;;;;;;;;;;;;;;;;;;0,127802691;0;0;0,018638574;0,623188406;0;0,127802691;0;0;0,013452915;0,048206278;0;0,127802691;-0,013452915;96,00900596;;;;
45;2018-12-13 07:14:37;0,998186848;0,643276664;0,689353195;0,728029745;0,575652191;0,75323901;0,592219352;0,570090483;0,544761878;0,645156189;0,678318053;0,655946545;;;;;;;;;;;;;;;;;;;0,170403587;0;0;0,060777958;0,405797101;0;0,170403587;0;0;0,042600897;0,031390135;0;0,170403587;-0,042600897;104,0362435;;;;
46;2018-12-13 08:21:16;0,99797747;0,661604138;0,678563786;0,74759745;0,575099922;0,805641201;0,529186613;0,568596107;0,555501322;0,681823752;0,743124196;0,730907035;;;;;;;;;;;;;;;;;;;0,160313901;0;0;0,083468395;0,420289855;0;0,160313901;0;0;0,058295964;0,032511211;0;0,160313901;-0,058295964;109,9831065;;;;
47;2018-12-13 09:27:55;0,998036537;0,698237187;0,763537917;0,801583679;0,63282258;0,764400185;0,631761508;0,570325046;0,580552872;0,711304411;0,742460016;0,783623658;;;;;;;;;;;;;;;;;;;0,115470852;0;0;0,060777958;0,637681159;0;0,115470852;0;0;0,042600897;0,049327354;0;0,115470852;-0,042600897;110,2506335;;;;
48;2018-12-13 10:34:35;0,953334842;0,615773135;0,659175437;0,748424416;0,465350935;0,719370584;0,484995394;0,470692805;0,779359474;0,612232976;0,581059291;0,637070043;;;;;;;;;;;;;;;;;;;0;0,029795158;0,163599182;0;0,565217391;0;0;0,019058296;0,089686099;0;0,043721973;0;-0,019058296;0,089686099;-11,99689931;;;;
49;2018-12-13 11:41:16;0;0,364194062;0,33713049;0,29781938;0,288360198;0,568858746;0,412382432;0,307648428;0,442534267;0,383263883;0,400729036;0,203213758;25,53838158;43,62280273;;;;;;;;;;;;;;;;;0;0,072625698;0,192229039;0;0,391304348;0;0;0,044843049;0,105381166;0;0,030269058;0;-0,044843049;0,105381166;-23,05130092;;;;
50;2018-12-13 12:47:56;0,006594542;0,166017134;0,059073069;0,288226269;0,113529345;0,416863169;0,152529582;0,067452198;0,217220702;0,218868331;0,088922584;0,037486088;24,42819595;42,10418701;;;;;;;;;;;;;;;;;0;0,096834264;0,141104294;0;0,536231884;0;0;0,05941704;0,07735426;0;0,041479821;0;-0,05941704;0,07735426;-37,52844082;;;;
51;2018-12-13 13:54:36;0;0,151544857;0,058347812;0,272290841;0,118520995;0,380878184;0,136450727;0,028808981;0,233579389;0,196361624;0,062820525;0,027389487;23,58927345;40,40839767;;;;;;;;;;;;;;;;;0;0,117318436;0,132924335;0;0,608695652;0;0;0,071748879;0,072869955;0;0,047085202;0;-0,071748879;0,072869955;-44,55585557;;;;
52;2018-12-13 15:01:16;0,112858582;0,274031709;0,331729451;0,578513158;0,189073444;0,596481356;0,166350446;0,100401845;0,273028299;0,212426921;0,188966318;0,103345851;23,8646698;42,25256729;;;;;;;;;;;;;;;;;0;0,09310987;0,103271984;0;0,623188406;0;0;0,057174888;0,05661435;0;0,048206278;0;-0,057174888;0,05661435;-45,28224294;;;;
53;2018-12-13 16:07:57;0,015567426;0,387759763;0,424276815;0,490953845;0,256770223;0,655972854;0,377047566;0,280382389;0,507333677;0,357741504;0,311661687;0,215457068;21,70875359;42,51044464;;;;;;;;;;;;;;;;;0;0,018621974;0,065439673;0;0,550724638;0;0;0,012331839;0,035874439;0;0,042600897;0;-0,012331839;0,035874439;-18,97040781;;;;
54;2018-12-13 17:14:37;0;0,373522584;0,354423716;0,354466429;0,256701572;0,529153041;0,361436393;0,261576474;0,538528542;0,3638424;0,456057901;0,259039376;23,6818409;44,72824478;;;;;;;;;;;;;;;;;0;0,013035382;0,035787321;0;0,52173913;0;0;0,00896861;0,019618834;0;0,040358744;0;-0,00896861;0,019618834;-24,56717132;;;;
55;2018-12-13 18:21:16;0,001715796;0,355174869;0,367638289;0,480724774;0,184382693;0,587382572;0,277514742;0,33675317;0,390960471;0,392323484;0,295157408;0,238911086;21,69124985;45,18638611;;;;;;;;;;;;;;;;;0;0,040968343;0;0,065640194;0,623188406;0;0;0,025784753;0;0,045964126;0,048206278;0;-0,025784753;-0,045964126;-150,7086378;;;;
56;2018-12-13 19:27:57;0,987558232;0,57478043;0,592636667;0,655494904;0,488250605;0,651238442;0,471552137;0,487498837;0,42437032;0,663799588;0,666139968;0,646822837;;;;;;;;;;;;;;;;;;;0,02690583;0;0;0,064019449;0,608695652;0;0,02690583;0;0;0,044843049;0,047085202;0;0,02690583;-0,044843049;149,0362435;;;;
57;2018-12-13 20:34:37;0,99823902;0,620604231;0,62332433;0,701372458;0,5298278;0,716074518;0,476326683;0,493622574;0,634850791;0,659652671;0,752561456;0,618429032;;;;;;;;;;;;;;;;;;;0,091928251;0;0;0,060777958;0,652173913;0;0,091928251;0;0;0,042600897;0,05044843;0;0,091928251;-0,042600897;114,8636966;;;;
58;2018-12-13 21:41:17;0,984375841;0,61158109;0,608751688;0,697148953;0,527239898;0,718120346;0,427359546;0,534227871;0,577227556;0,630802979;0,80599916;0,588932902;;;;;;;;;;;;;;;;;;;0,188340807;0;0;0,11102107;0,391304348;0;0,188340807;0;0;0,07735426;0,030269058;0;0,188340807;-0,07735426;112,3286564;;;;
59;2018-12-13 22:47:57;0,994518329;0,63602118;0,832252458;0,647549986;0,622077232;0,786474171;0,530385289;0,480804212;0,552612371;0,625238601;0,715993027;0,566824455;;;;;;;;;;;;;;;;;;;0,202914798;0;0;0,120745543;0,47826087;0;0,202914798;0;0;0,084080717;0,036995516;0;0,202914798;-0,084080717;112,5073881;;;;
60;2018-12-13 23:54:37;0,99779941;0,651209143;0,656231376;0,758518365;0,592745193;0,74143678;0,540256264;0,524475559;0,596013239;0,68401128;0,764132657;0,654270718;;;;;;;;;;;;;;;;;;;0,219730942;0;0;0,136952998;0,420289855;0;0,219730942;0;0;0,09529148;0,032511211;0;0,219730942;-0,09529148;113,4450982;;;;
61;2018-12-14 01:01:18;0,998005065;0,705095557;0,775149188;0,757244729;0,622598905;0,838339343;0,552790541;0,571916289;0,628565013;0,751182608;0,821398419;0,731770531;;;;;;;;;;;;;;;;;;;0,257847534;0;0;0,089951378;0,217391304;0;0,257847534;0;0;0,062780269;0,016816143;0;0,257847534;-0,062780269;103,6840198;;;;
62;2018-12-14 02:07:58;0,997271939;0,695694907;0,724633767;0,805154927;0,611209594;0,825510349;0,623577522;0,571970283;0,725305117;0,683762935;0,683864622;0,701959957;;;;;;;;;;;;;;;;;;;0,308295964;0;0;0,115883306;0,072463768;0;0,308295964;0;0;0,080717489;0,005605381;0;0,308295964;-0,080717489;104,6717508;;;;
63;2018-12-14 03:14:38;0,993764497;0,695815645;0,858217053;0,783196977;0,535558072;0,781550397;0,649547457;0,558862207;0,621682739;0,736991703;0,750695195;0,681854646;;;;;;;;;;;;;;;;;;;0,303811659;0;0;0,157212318;0,463768116;0;0,303811659;0;0;0,109304933;0,035874439;0;0,303811659;-0,109304933;109,7876456;;;;
64;2018-12-14 04:21:19;0,997759953;0,697659086;0,768880258;0,748556504;0,686606016;0,818179751;0,612539005;0,550829316;0,638014433;0,715900567;0,755787077;0,681297936;;;;;;;;;;;;;;;;;;;0,279147982;0;0;0,148298217;0,536231884;0;0,279147982;0;0;0,103139013;0,041479821;0;0,279147982;-0,103139013;110,2781578;;;;
65;2018-12-14 05:27:58;0,998014161;0,691442249;0,783552501;0,736352189;0,595145691;0,782831971;0,579053337;0,551334468;0,666916702;0,717908191;0,780167894;0,721159545;;;;;;;;;;;;;;;;;;;0,214125561;0;0;0,141004862;0,782608696;0;0,214125561;0;0;0,09809417;0,060538117;0;0,214125561;-0,09809417;114,6132347;;;;
66;2018-12-14 06:34:39;0,954713144;0,633898603;0,696435864;0,737300158;0,451448971;0,685482101;0,543482283;0,529277308;0,723443417;0,672012857;0,647810843;0,65229223;;;;;;;;;;;;;;;;;;;0,08632287;0;0,128834356;0;0,710144928;0;0,08632287;0;0,070627803;0;0,054932735;0;0,08632287;0,070627803;50,71059314;;;;
67;2018-12-14 07:41:19;0,001648421;0,533849179;0,414469597;0,635289457;0,402995755;0,84651943;0,443597074;0,412890181;0,67541473;0,505830454;0,512486704;0,488998413;15,04592037;48,34823608;;;;;;;;;;;;;;;;;0,105381166;0;0,224948875;0;0,463768116;0;0,105381166;0;0,123318386;0;0,035874439;0;0,105381166;0,123318386;40,51539399;;;;
68;2018-12-14 08:48:00;0,995001979;0,652562956;0,634560014;0,709484696;0,465695912;0,729819434;0,487524348;0,585859258;0,644798272;0,68854447;0,776792616;0,802550537;;;;;;;;;;;;;;;;;;;0,106502242;0;0,319018405;0;0,202898551;0;0,106502242;0;0,174887892;0;0,015695067;0;0,106502242;0,174887892;31,34034309;;;;
69;2018-12-14 09:54:38;1;0,640306576;0,65618757;0,773909278;0,393327218;0,718532197;0,501773899;0,529856556;0,589417014;0,714479586;0,815533735;0,710048708;;;;;;;;;;;;;;;;;;;0,023542601;0;0,323108384;0;0,492753623;0;0,023542601;0;0,177130045;0;0,038116592;0;0,023542601;0,177130045;7,570888901;;;;
70;2018-12-14 11:01:19;0,998442994;0,659929344;0,687573704;0,74054442;0,435718666;0,748130978;0,594726144;0,535641479;0,656418016;0,715549363;0,783747202;0,701243471;;;;;;;;;;;;;;;;;;;0,012331839;0;0,190184049;0;0,528985507;0;0,012331839;0;0,10426009;0;0,040919283;0;0,012331839;0,10426009;6,745579647;;;;
71;2018-12-14 12:07:59;0,998087682;0,694029026;0,742513388;0,791049131;0,529345999;0,805086455;0,679993482;0,587309069;0,575038583;0,710905493;0,837055449;0,68199321;;;;;;;;;;;;;;;;;;;0,106502242;0;0;0,054294976;0,507246377;0;0,106502242;0;0;0,038116592;0,039237668;0;0,106502242;-0,038116592;109,6920212;;;;
72;2018-12-14 13:14:39;0,998110687;0,701467066;0,820998401;0,746508816;0,645315665;0,854906516;0,627131652;0,56208401;0,562981353;0,706377649;0,755325911;0,733040683;;;;;;;;;;;;;;;;;;;0,22029148;0;0;0,059157212;0,115942029;0;0,22029148;0;0;0,041479821;0,00896861;0;0,22029148;-0,041479821;100,6636612;;;;
73;2018-12-14 14:21:19;0,998002225;0,714772086;0,782340645;0,766645118;0,611603717;0,861295944;0,635136226;0,549110517;0,684654662;0,760477126;0,771146826;0,725310077;;;;;;;;;;;;;;;;;;;0,247757848;0;0,055214724;0;0,101449275;0;0,247757848;0;0,030269058;0;0,007847534;0;0,247757848;0,030269058;83,03458151;;;;
74;2018-12-14 15:27:59;0;0,506332798;0,509805332;0,467193645;0,467974692;0,669486238;0,563920136;0,392199484;0,65941732;0,463068513;0,545757861;0,324504757;24,02557755;44,79204178;;;;;;;;;;;;;;;;;0,143497758;0;0,075664622;0;0,492753623;0;0,143497758;0;0,041479821;0;0,038116592;0;0,143497758;0,041479821;73,87740122;;;;
75;2018-12-14 16:34:39;0;0,148580625;0,042102631;0,259261539;0,100002572;0,406763317;0,125075181;0,05139789;0,206297431;0,205098179;0,052390361;0,03741715;23,14410591;40,41652679;;;;;;;;;;;;;;;;;0,06838565;0;0;0,203403566;0,492753623;0;0,06838565;0;0;0,141255605;0,038116592;0;0,06838565;-0,141255605;154,1671234;;;;
76;2018-12-14 17:41:20;0;0,146609059;0,048462073;0,270608011;0,094081167;0,387739182;0,125265779;0,038226215;0,213416045;0,192717395;0,066076827;0,029497897;23,16774559;40,40795517;;;;;;;;;;;;;;;;;0,05044843;0;0;0,179092382;0,463768116;0;0,05044843;0;0;0,124439462;0,035874439;0;0,05044843;-0,124439462;157,9321004;;;;
